ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Tenure_Days,Total_Spend,Total_Purchases,Total_Campaigns_Accepted,Total_Children,Avg_Spend_Per_Purchase,Education_Encoded,Marital_Divorced,Marital_Married,Marital_Single,Marital_Together,Marital_Widow,Cluster
6214,1982,Master,43815.0,1,0,2013-04-05,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,32,450,79,6,0,1,13.166666666666666,3,False,True,False,False,False,0
4954,1956,Graduation,48195.0,1,1,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,58,159,265,17,0,2,15.588235294117647,2,False,True,False,False,False,1
7861,1952,Master,77027.0,0,1,2014-02-05,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,62,144,1175,19,0,1,61.8421052631579,3,False,True,False,False,False,1
4837,1965,PhD,71322.0,0,1,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,49,498,1305,28,0,1,46.607142857142854,4,False,True,False,False,False,1
9423,1979,Master,32765.0,1,0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,35,126,46,8,0,1,5.75,3,False,True,False,False,False,0
4198,1965,Graduation,29672.0,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,49,474,25,4,0,2,6.25,2,False,False,False,True,False,0
153,1953,Graduation,23272.0,0,0,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,61,255,46,5,0,0,9.2,2,True,False,False,False,False,0
9323,1949,Master,49912.0,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,65,660,874,26,2,1,33.61538461538461,3,False,False,False,True,False,1
10001,1985,2n Cycle,7500.0,1,0,2012-08-01,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,29,697,100,10,0,1,10.0,1,False,False,False,True,False,0
3945,1947,PhD,68117.0,0,1,2013-03-10,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,67,476,930,25,2,1,37.2,4,False,False,False,False,True,1
3799,1955,Graduation,67225.0,0,1,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,59,215,868,23,0,1,37.73913043478261,2,False,True,False,False,False,1
8625,1976,Graduation,17649.0,1,0,2013-11-12,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,38,229,45,9,0,1,5.0,2,False,True,False,False,False,0
3491,1975,Graduation,55914.0,0,1,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,39,426,1260,29,0,1,43.44827586206897,2,False,False,False,True,False,2
983,1984,Graduation,40059.0,1,0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,30,274,414,12,1,1,34.5,2,False,True,False,False,False,0
9119,1950,Graduation,60905.0,0,1,2013-12-05,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,64,206,392,15,0,1,26.133333333333333,2,False,False,False,True,False,1
4786,1977,Graduation,75330.0,1,1,2012-10-04,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,37,633,1109,29,0,2,38.241379310344826,2,False,True,False,False,False,1
5872,1951,Graduation,60689.0,0,1,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,63,393,639,22,0,1,29.045454545454547,2,False,False,True,False,False,1
6568,1984,Graduation,38680.0,1,0,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,30,458,79,6,0,1,13.166666666666666,2,False,True,False,False,False,0
5628,1982,Graduation,61416.0,0,0,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,32,506,1665,24,1,0,69.375,2,False,False,False,True,False,2
5631,1991,Graduation,49767.0,0,0,2013-05-02,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,23,423,692,18,0,0,38.44444444444444,2,False,False,True,False,False,2
4974,1970,Graduation,83273.0,1,2,2012-09-25,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,44,642,1392,29,0,3,48.0,2,False,False,True,False,False,1
8416,1981,Graduation,29009.0,1,0,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,33,212,44,7,0,1,6.285714285714286,2,False,True,False,False,False,0
5454,1979,Master,45057.0,1,0,2013-12-01,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,35,210,50,6,0,1,8.333333333333334,3,False,True,False,False,False,0
4095,1971,Graduation,37150.0,1,0,2012-09-11,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,43,656,467,21,0,1,22.238095238095237,2,False,True,False,False,False,1
5474,1970,Graduation,43020.0,1,0,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,44,211,223,12,0,1,18.583333333333332,2,False,False,True,False,False,0
4268,1959,Graduation,53154.0,0,1,2014-06-09,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,55,20,158,9,0,1,17.555555555555557,2,False,True,False,False,False,0
10701,1973,Graduation,65308.0,0,0,2013-09-11,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,41,291,1211,28,2,0,43.25,2,False,True,False,False,False,3
3507,1970,Graduation,76467.0,1,0,2012-08-17,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,44,681,1575,14,1,1,112.5,2,False,False,True,False,False,2
2079,1947,2n Cycle,81044.0,0,0,2013-12-27,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,67,184,1208,22,0,0,54.90909090909091,1,False,True,False,False,False,2
626,1951,Graduation,32871.0,1,1,2013-03-09,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,63,477,43,5,0,2,8.6,2,False,True,False,False,False,0
4426,1975,Graduation,55801.0,1,1,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,39,280,527,21,1,2,25.095238095238095,2,False,False,True,False,False,1
2591,1959,Graduation,76320.0,0,1,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,55,7,932,15,0,1,62.13333333333333,2,False,False,False,False,True,2
10509,1955,Master,36927.0,1,1,2014-06-02,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,59,27,71,8,0,2,8.875,3,False,False,True,False,False,0
6382,1953,Graduation,48794.0,1,1,2014-06-26,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,61,3,54,5,0,2,10.8,2,False,False,False,True,False,0
6673,1965,Graduation,23478.0,0,0,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,49,467,129,7,0,0,18.428571428571427,2,False,False,True,False,False,0
7441,1973,Graduation,71128.0,1,0,2012-10-06,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,41,631,1615,27,0,1,59.81481481481482,2,True,False,False,False,False,2
1071,1976,PhD,70179.0,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,38,343,1034,26,0,1,39.76923076923077,4,True,False,False,False,False,1
10061,1950,Graduation,59462.0,0,1,2013-01-05,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,64,540,1088,25,0,1,43.52,2,False,True,False,False,False,1
7187,1969,Master,51381.5,1,1,2013-05-18,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,45,407,721,25,0,2,28.84,3,False,False,False,True,False,1
8775,1969,Graduation,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,45,184,137,10,0,1,13.7,2,False,False,False,True,False,0
1612,1981,PhD,51381.5,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,33,394,47,8,0,1,5.875,4,False,False,True,False,False,0
2345,1982,PhD,70038.0,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,32,247,1244,17,0,0,73.17647058823529,4,False,False,False,True,False,2
322,1978,Graduation,42554.0,1,1,2013-01-12,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,36,533,41,7,0,2,5.857142857142857,2,False,False,False,True,False,0
10897,1974,Graduation,67445.0,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,40,686,1174,32,0,1,36.6875,2,False,True,False,False,False,1
123,1951,Graduation,67046.0,0,1,2013-01-06,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,63,539,993,15,0,1,66.2,2,False,False,False,False,True,2
6103,1948,Graduation,42192.0,0,0,2013-09-06,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,66,296,100,7,0,0,14.285714285714286,2,False,True,False,False,False,0
7899,1952,PhD,77610.0,0,1,2012-10-29,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,62,608,1680,17,0,1,98.82352941176471,4,False,True,False,False,False,1
10500,1984,Graduation,31761.0,1,0,2014-04-05,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,30,85,98,9,0,1,10.88888888888889,2,False,True,False,False,False,0
1655,1979,Graduation,34350.0,1,0,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,35,253,48,5,0,1,9.6,2,False,False,False,True,False,0
2406,1949,Graduation,54591.0,0,1,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,65,328,519,19,0,1,27.31578947368421,2,False,False,False,True,False,1
2712,1956,Graduation,71866.0,0,1,2013-12-25,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,58,186,715,20,0,1,35.75,2,False,True,False,False,False,2
5517,1969,Graduation,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,45,287,37,5,0,1,7.4,2,False,True,False,False,False,0
10643,1987,PhD,42000.0,0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,27,535,653,20,1,0,32.65,4,False,False,True,False,False,2
2254,1983,Graduation,69520.0,0,0,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,31,357,1455,21,0,0,69.28571428571429,2,False,True,False,False,False,2
10281,1970,Graduation,64713.0,1,0,2014-02-07,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,44,142,602,19,1,1,31.68421052631579,2,True,False,False,False,False,1
6958,1977,Master,27889.0,1,0,2013-07-05,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,37,359,26,5,0,1,5.2,3,False,True,False,False,False,0
954,1960,Basic,22123.0,0,0,2014-03-27,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,54,94,102,7,0,0,14.571428571428571,0,False,False,False,False,True,0
5079,1971,Graduation,51381.5,1,1,2013-03-03,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,43,483,97,10,0,2,9.7,2,False,True,False,False,False,0
10339,1954,Master,51381.5,0,1,2013-06-23,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,60,371,207,11,0,1,18.818181818181817,3,False,False,False,True,False,0
4643,1973,Graduation,27803.0,1,0,2012-08-26,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,41,672,176,9,0,1,19.555555555555557,2,False,True,False,False,False,0
3117,1955,Graduation,51381.5,0,1,2013-10-18,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,0,59,254,450,15,0,1,30.0,2,False,False,True,False,False,1
6497,1960,Graduation,51651.0,0,1,2012-11-07,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,54,599,433,17,0,1,25.470588235294116,2,False,True,False,False,False,1
5396,1988,Graduation,68487.0,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,26,532,1366,30,0,0,45.53333333333333,2,False,True,False,False,False,2
5250,1943,Master,51381.5,0,0,2013-10-30,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,1,71,242,1564,22,2,0,71.0909090909091,3,False,False,False,False,True,3
1052,1969,Graduation,56796.0,0,1,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,45,498,1001,27,0,1,37.074074074074076,2,False,True,False,False,False,1
2802,1992,2n Cycle,87000.0,0,0,2012-12-15,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,22,561,961,18,0,0,53.388888888888886,1,False,True,False,False,False,2
6343,1959,Graduation,79823.0,0,1,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,55,90,1518,23,1,1,66.0,2,False,True,False,False,False,2
6507,1980,Graduation,30828.0,1,0,2013-10-04,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,34,268,56,8,0,1,7.0,2,False,False,True,False,False,0
7901,1971,Master,34109.0,0,1,2013-11-06,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,43,235,22,4,0,1,5.5,3,False,True,False,False,False,0
4865,1974,Master,53367.0,1,1,2013-08-31,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,40,302,400,21,1,2,19.047619047619047,3,True,False,False,False,False,1
2686,1969,Basic,22390.0,0,0,2013-10-21,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,45,251,26,4,0,0,6.5,0,False,False,False,True,False,0
3107,1976,Graduation,71322.0,0,1,2014-05-02,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,38,58,350,13,0,1,26.923076923076923,2,False,False,False,True,False,0
7734,1993,Graduation,79244.0,0,0,2012-12-19,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,21,557,1216,22,3,0,55.27272727272727,2,False,False,True,False,False,3
1146,1949,Master,49912.0,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,65,660,874,26,2,1,33.61538461538461,3,False,False,False,True,False,1
11031,1950,PhD,48699.0,1,1,2013-05-21,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,64,404,40,5,0,2,8.0,4,False,True,False,False,False,0
7428,1975,Graduation,80144.0,0,0,2013-09-30,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,39,272,1367,19,0,0,71.94736842105263,2,False,False,False,True,False,2
975,1956,Graduation,54252.0,1,1,2013-05-28,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,58,397,264,15,0,2,17.6,2,False,False,True,False,False,1
1103,1976,Master,81929.0,1,0,2012-09-29,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,38,638,2053,20,3,1,102.65,3,False,True,False,False,False,3
3422,1975,Graduation,76068.0,0,1,2012-11-29,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,39,577,1376,10,2,1,137.6,2,False,True,False,False,False,3
1055,1976,Master,53204.0,1,1,2014-03-20,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,38,101,45,5,0,2,9.0,3,False,True,False,False,False,0
6544,1949,PhD,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,65,38,976,27,0,1,36.148148148148145,4,False,False,False,True,False,1
1241,1984,2n Cycle,14796.0,1,0,2012-09-17,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,30,650,51,6,1,1,8.5,1,False,True,False,False,False,0
2909,1974,PhD,78128.0,0,1,2014-02-19,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,40,130,1264,20,2,1,63.2,4,False,True,False,False,False,3
5802,1972,Basic,14188.0,0,0,2013-02-28,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,42,486,75,7,0,0,10.714285714285714,0,False,True,False,False,False,0
1407,1986,Basic,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,28,608,57,7,0,1,8.142857142857142,0,False,True,False,False,False,0
6183,1962,Master,58646.0,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,52,384,140,8,0,1,17.5,3,False,True,False,False,False,0
340,1970,Graduation,72967.0,0,1,2012-12-15,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,44,561,497,19,2,1,26.157894736842106,2,True,False,False,False,False,1
5991,1949,Master,48150.0,0,1,2013-06-08,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,65,386,266,13,0,1,20.46153846153846,3,False,True,False,False,False,1
3104,1961,Graduation,82332.0,0,0,2012-09-17,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,53,650,2006,21,2,0,95.52380952380952,2,False,False,True,False,False,3
9729,1955,Graduation,58275.0,1,1,2013-06-02,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,59,392,615,23,0,2,26.73913043478261,2,False,False,False,False,True,1
1008,1981,PhD,44953.0,0,0,2012-12-21,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,33,555,1021,24,1,0,42.541666666666664,4,False,False,False,True,False,1
11091,1953,Graduation,34587.0,1,1,2014-05-16,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,61,44,22,6,0,2,3.6666666666666665,2,False,False,False,True,False,0
3969,1974,Master,43018.0,0,1,2013-11-01,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,40,240,133,7,0,1,19.0,3,False,False,False,True,False,0
1916,1954,Master,45736.0,0,1,2013-07-24,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,60,340,437,19,0,1,23.0,3,False,True,False,False,False,1
9907,1969,Master,66476.0,0,1,2013-12-04,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,45,207,1013,26,0,1,38.96153846153846,3,False,False,False,True,False,1
87,1981,2n Cycle,27733.0,1,0,2013-08-26,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,33,307,57,7,0,1,8.142857142857142,1,False,True,False,False,False,0
8659,1952,PhD,69805.0,0,1,2014-01-21,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,62,159,1038,27,0,1,38.44444444444444,4,False,False,False,True,False,1
6262,1962,Master,72217.0,0,0,2013-04-10,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,52,445,1573,22,0,0,71.5,3,False,False,True,False,False,2
6147,1971,Graduation,25818.0,1,0,2012-10-18,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,43,619,28,4,0,1,7.0,2,True,False,False,False,False,0
8832,1976,Master,37509.0,1,0,2012-09-12,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,38,655,123,9,0,1,13.666666666666666,3,False,False,False,True,False,0
10067,1976,2n Cycle,25176.0,1,1,2013-08-10,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,38,323,13,4,0,2,3.25,1,False,False,False,True,False,0
7532,1980,Graduation,43586.0,0,1,2012-08-30,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,34,668,132,10,0,1,13.2,2,False,True,False,False,False,0
4915,1956,2n Cycle,53230.0,0,1,2012-08-03,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,58,695,732,23,0,1,31.82608695652174,1,False,True,False,False,False,1
2115,1957,Graduation,50116.0,1,1,2014-06-20,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,57,9,66,7,1,2,9.428571428571429,2,False,False,False,True,False,0
2088,1972,Graduation,84906.0,0,0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,42,268,1631,24,3,0,67.95833333333333,2,False,False,False,True,False,3
2493,1966,Graduation,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,48,331,608,18,0,1,33.77777777777778,2,False,True,False,False,False,1
6292,1986,PhD,82333.0,0,0,2013-03-30,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,1,28,456,1822,18,2,0,101.22222222222223,4,False,True,False,False,False,3
1631,1965,PhD,65220.0,0,0,2012-09-03,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,49,664,1282,23,1,0,55.73913043478261,4,False,False,False,True,False,1
10104,1974,Graduation,33590.0,2,1,2013-11-03,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,40,238,8,4,0,3,2.0,2,False,False,False,True,False,0
3006,1976,Graduation,30992.0,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,38,433,43,5,0,1,8.6,2,True,False,False,False,False,0
3919,1976,Master,72309.0,0,0,2013-03-11,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,1,38,475,1931,20,2,0,96.55,3,False,False,True,False,False,3
11181,1949,PhD,156924.0,0,0,2013-08-29,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,65,304,8,0,0,0,8.0,4,False,True,False,False,False,0
642,1980,Basic,16005.0,1,0,2012-08-14,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,34,684,103,8,0,1,12.875,0,False,True,False,False,False,0
4369,1957,Master,65487.0,0,0,2014-01-10,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,57,170,1169,17,0,0,68.76470588235294,3,False,False,True,False,False,2
10127,1965,Graduation,58692.0,0,1,2014-04-06,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,49,84,395,15,0,1,26.333333333333332,2,False,True,False,False,False,1
271,1969,Graduation,40590.0,1,1,2013-10-02,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,45,270,258,15,1,2,17.2,2,False,False,False,False,True,0
4973,1970,Graduation,20587.0,1,0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,44,49,25,5,0,1,5.0,2,False,False,True,False,False,0
2948,1954,Master,62637.0,0,1,2014-03-01,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,60,120,185,10,0,1,18.5,3,True,False,False,False,False,0
2715,1966,Master,29435.0,1,1,2012-08-06,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,1,48,692,180,11,1,2,16.363636363636363,3,True,False,False,False,False,0
10432,1974,Graduation,19346.0,1,0,2014-01-30,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,0,40,150,22,5,0,1,4.4,2,True,False,False,False,False,0
9216,1971,Graduation,35788.0,1,1,2014-01-23,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,43,157,44,7,0,2,6.285714285714286,2,False,True,False,False,False,0
7124,1968,Graduation,36997.0,1,1,2013-02-01,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,0,46,513,94,12,0,2,7.833333333333333,2,True,False,False,False,False,0
9727,1957,Graduation,23539.0,0,0,2014-02-28,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,57,121,81,7,0,0,11.571428571428571,2,False,True,False,False,False,0
5136,1973,Graduation,65333.0,0,1,2014-01-17,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,41,163,798,28,2,1,28.5,2,False,False,True,False,False,1
9790,1957,Graduation,78499.0,0,0,2013-11-23,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,1,57,218,1334,19,2,0,70.21052631578948,2,False,False,True,False,False,3
1818,1971,PhD,29732.0,1,0,2014-03-25,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,0,43,96,38,5,0,1,7.6,4,False,False,False,True,False,0
1100,1960,Master,41275.0,1,2,2014-03-24,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,54,97,61,11,0,3,5.545454545454546,3,False,False,False,True,False,0
7873,1973,PhD,63516.0,1,1,2013-07-06,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0,41,358,300,16,0,2,18.75,4,False,False,False,True,False,1
10609,1962,PhD,42769.0,0,1,2013-10-12,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0,52,260,88,8,0,1,11.0,4,False,True,False,False,False,0
6950,1958,Master,49572.0,1,1,2013-12-15,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,0,56,196,54,7,0,2,7.714285714285714,3,False,True,False,False,False,0
7233,1972,Graduation,69209.0,0,0,2012-09-17,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,0,42,650,1782,16,1,0,111.375,2,False,True,False,False,False,2
9481,1976,Graduation,17148.0,1,0,2014-01-28,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,38,152,68,11,0,1,6.181818181818182,2,False,True,False,False,False,0
7699,1969,Graduation,40590.0,1,1,2013-10-02,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,45,270,258,15,1,2,17.2,2,False,False,False,False,True,0
2711,1976,Master,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,38,367,31,5,0,1,6.2,3,False,False,False,True,False,0
8933,1983,2n Cycle,32146.0,1,0,2014-05-12,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,0,31,48,66,8,0,1,8.25,1,False,True,False,False,False,0
8726,1964,2n Cycle,41713.0,1,1,2014-04-29,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,50,61,174,13,0,2,13.384615384615385,1,True,False,False,False,False,0
1515,1975,Master,34176.0,0,1,2014-01-22,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,39,158,28,5,0,1,5.6,3,False,False,False,True,False,0
5186,1955,PhD,58482.0,0,1,2014-03-12,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,59,109,731,22,1,1,33.22727272727273,4,False,True,False,False,False,1
10157,1965,Graduation,59686.0,0,1,2014-01-25,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,0,49,155,274,12,0,1,22.833333333333332,2,False,False,True,False,False,0
5667,1964,PhD,60896.0,0,1,2012-10-11,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,0,1,50,626,1701,26,1,1,65.42307692307692,4,False,True,False,False,False,1
902,1980,Graduation,62994.0,1,0,2014-03-04,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,0,34,117,312,13,0,1,24.0,2,False,False,False,True,False,0
